system:index,Aspect,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,Distance_Mn,Elevation,NDVI,NIR_Red_Ratio,Red_Green_Ratio,SWIR_NIR_Ratio,SWIR_Ratio,Slope,VH,VV,VV_VH_Difference,label,latitude,longitude,.geo,geo_age,geo_supergroup,geo_group,geo_formation,geo_lithology,geo_intrusive,geo_stratigraphy
1_534_0,227.10037,2467.0,1943.0,783.6666666666667,975.125,1036.0,1354.0,1816.5,2028.6666666666663,2181.6666666666665,2274.625,58.30951894845301,335,0.3560551,2.105855855855856,1.0624278938597616,1.130786860198625,1.26968605249614,1.3622655,-16.501738240011143,-7.047067760367948,9.454670479643196,1,21.682591097028688,79.7319942514174,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE
1_535_0,174.40117,1948.5,1290.5,369.5,591.5,526.0,935.0,1661.0,1957.0,2057.0,2246.0,36.05551275463989,660,0.59272164,3.9106463878327,0.8892645815722738,0.9472532814778803,1.5098798915149167,10.143971,-13.208196959288715,-6.053614635744125,7.15458232354459,1,21.97337575449817,80.46609750159988,"{""type"":""MultiPoint"",""coordinates"":[]}",PALAEOPROTEROZOIC,,SAUSAR,MANSAR,SCHIST,,PALAEOPROTEROZOIC-SCHIST
1_536_0,270.0,2926.0,1945.5,711.0,998.5,1060.0,1509.5,2429.5,2716.5,2869.5,3023.0,44.7213595499958,354,0.46049115,2.707075471698113,1.0615923885828744,1.0196898414357902,1.5039835517861733,0.9982516,-18.13942082796675,-11.86947594250169,6.269944885465058,1,21.717086403938875,79.74897241028727,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE
1_537_0,312.94547,3140.0,2258.0,782.0,1088.0,1143.0,1623.0,2184.0,2392.0,2453.0,2682.0,40.0,288,0.36429366,2.146106736657918,1.0505514705882353,1.280065226253567,1.3906111603188662,2.7206552,-22.026383989728902,-13.837061917187546,8.189322072541357,1,21.450017269970143,79.76568107457189,"{""type"":""MultiPoint"",""coordinates"":[]}",PALAEOPROTEROZOIC,,SAUSAR,CHORBAOLI,QUARTZITE,,PALAEOPROTEROZOIC-QUARTZITE
1_538_0,-0.0,3186.0,2267.5,794.5,1052.5,1261.5,1620.0,2203.5,2472.5,2680.0,2804.0,70.71067811865476,357,0.35988837,2.124455013872374,1.1985748218527317,1.1888059701492537,1.4050716648291068,0.0,-17.224274042054052,-10.918604232248544,6.305669809805508,1,21.71681690935364,79.75193685072486,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE
1_539_0,180.0,2475.0,1490.0,529.0,831.0,646.0,1353.0,2433.0,2707.0,2739.0,3157.0,53.85164807134504,345,0.6183161,4.239938080495356,0.7773766546329723,0.9036144578313252,1.6610738255033557,3.7047918,-19.22358049767091,-11.748254631550363,7.475325866120546,1,21.86503893123336,79.97939028066392,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE
1_540_0,199.738,2907.0,2028.5,772.5,1037.0,1059.0,1622.5,2569.0,2890.5,2998.0,3162.5,44.7213595499958,357,0.47793937,2.830972615675165,1.021215043394407,0.9696464309539692,1.4330786295292088,2.953538,-17.44891578932991,-10.01691793800722,7.43199785132269,1,21.717086403938875,79.75112836696916,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE
1_541_0,86.45877,1771.0,927.0,386.0,545.0,452.0,978.0,2097.0,2450.0,2625.0,2745.0,53.85164807134504,683,0.70620733,5.807522123893805,0.8293577981651377,0.6746666666666666,1.9104638619201728,14.685744,-12.5686229483813,-5.50218550146981,7.06643744691149,1,21.83269958100506,80.36530652672167,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE
1_542_0,58.195305,2633.5,1719.5,647.5,887.5,894.5,1455.5,2334.5,2669.0,2710.5,2942.0,31.6227766016838,276,0.5037448,3.0301844605925097,1.007887323943662,0.971591957203468,1.531549869148008,3.5153024,-15.863352316826171,-9.249232547827935,6.614119768998236,1,21.532482613052316,79.98316320485722,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE
1_543_0,132.87267,2175.0,1270.0,581.0,754.0,807.0,1128.0,1778.0,2031.0,2203.0,2279.0,50.99019513592785,308,0.46378738,2.7298636926889714,1.070291777188329,0.9872900590104404,1.7125984251968505,1.3629557,-14.63515686969925,-8.080922267736295,6.554234601962955,1,21.818146873402323,80.16695851198808,"{""type"":""MultiPoint"",""coordinates"":[]}",PALAEOPROTEROZOIC,,SAUSAR,MANSAR,PHYLLITE,,PALAEOPROTEROZOIC-PHYLLITE
1_544_0,164.92378,1440.0,955.0,567.0,739.0,600.0,828.0,1044.0,1129.0,919.0,1073.0,31.6227766016838,339,0.21000658,1.5316666666666667,0.8119079837618404,1.5669205658324266,1.5078534031413613,3.836466,-25.49554359374696,-19.051107709032813,6.444435884714149,1,21.863691458307184,79.98046825900487,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE
1_545_0,180.0,3482.166666666667,2846.0,1172.0,1452.0,1651.5,2035.5,2416.25,2676.0,2677.0,2910.0,31.6227766016838,340,0.2369181,1.620950650923403,1.137396694214876,1.3007720084671897,1.2235301007261654,0.92740995,-19.66386923454442,-8.189706809890357,11.474162424654065,1,21.682591097028688,79.73361121892881,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE
1_546_0,344.9134,3191.0,2457.0,746.5,1045.5,1336.0,1800.5,2206.5,2425.5,2493.0,2653.0,41.23105625617661,614,0.30216765,1.8660179640718564,1.2778574844571975,1.2799839550742078,1.2987382987382987,3.836653,-18.070449749230683,-10.199249742210435,7.871200007020247,1,21.96636889528204,80.4677144691113,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE
1_547_0,-0.0,2103.5,1174.0,470.4,633.3333333333334,567.25,1082.5,1848.0,2231.5,2268.5,2460.5,60.82762530298219,328,0.59992945,3.999118554429264,0.8956578947368421,0.9272647123649989,1.7917376490630323,0.0,-13.954891550576727,-7.2621488380165395,6.692742712560188,1,21.66642142191453,79.66839352930174,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE
1_548_0,144.30913,2286.0,1597.0,647.0,791.0,727.0,1240.0,1994.0,2089.0,2137.0,2141.0,53.85164807134504,336,0.49231842,2.939477303988996,0.9190897597977244,1.069723912026205,1.4314339386349406,3.4218721,-22.52543029768148,-14.765300270593354,7.760130027088127,1,21.86315246913671,79.98019876441963,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE
1_549_0,212.8827,2547.0,1683.0,613.0,843.0,760.0,1393.0,2239.0,2474.0,2538.0,2800.0,58.30951894845301,342,0.5391146,3.3394736842105264,0.9015421115065244,1.00354609929078,1.5133689839572193,5.5051966,-19.746022360842645,-12.09150091942329,7.654521441419355,1,21.863691458307184,79.97939028066392,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE
1_550_0,245.10503,1398.0,1133.0,629.0,729.0,684.0,969.0,1276.0,1428.0,1430.0,1457.0,31.6227766016838,311,0.3528855,2.090643274853801,0.9382716049382716,0.9776223776223776,1.233892321270962,2.20221,-14.149494161039886,-6.151937394552091,7.997556766487795,1,21.85075571821586,80.22705580449568,"{""type"":""MultiPoint"",""coordinates"":[]}",PALAEOPROTEROZOIC,,SAUSAR,MANSAR,PHYLLITE,,PALAEOPROTEROZOIC-PHYLLITE
1_551_0,301.7482,1049.0,1041.0,673.0,716.0,730.0,808.0,828.0,869.0,869.0,885.0,22.360679774997894,310,0.08692933,1.1904109589041096,1.0195530726256985,1.2071346375143843,1.0076849183477423,3.5208876,-15.788380347009866,-9.193683043103418,6.5946973039064485,1,21.84967773987492,80.22732529908092,"{""type"":""MultiPoint"",""coordinates"":[]}",PALAEOPROTEROZOIC,,SAUSAR,MANSAR,PHYLLITE,,PALAEOPROTEROZOIC-PHYLLITE
1_552_0,299.11917,1896.0,1052.0,547.0,731.0,668.0,1114.0,1896.0,2111.0,2308.0,2309.0,64.03124237432849,315,0.5510753,3.455089820359281,0.9138166894664844,0.8214904679376083,1.8022813688212929,5.699,-15.361752113199858,-8.688761303477353,6.672990809722505,1,21.815451927549965,80.1656110390619,"{""type"":""MultiPoint"",""coordinates"":[]}",PALAEOPROTEROZOIC,,SAUSAR,MANSAR,PHYLLITE,,PALAEOPROTEROZOIC-PHYLLITE
1_553_0,220.78854,1510.5,698.0,363.0,493.0,403.5,854.5,1776.5,2121.5,2200.0,2382.5,60.0,439,0.69003266,5.452292441140025,0.8184584178498986,0.6865909090909091,2.1640401146131807,6.1019044,-15.096637544866264,-7.771272831466765,7.325364713399498,1,22.000055718436524,80.23163721244468,"{""type"":""MultiPoint"",""coordinates"":[]}",PALAEOPROTEROZOIC,,SAUSAR,MANSAR,BIOTITE SCHIST,,PALAEOPROTEROZOIC-BIOTITE-SCHIST
1_554_0,319.32004,2749.0,1750.0,631.0,921.0,908.0,1476.0,2390.0,2679.0,2797.0,3038.0,64.03124237432849,289,0.5098516,3.080396475770925,0.985884907709012,0.9828387558097962,1.570857142857143,6.092029,-15.990703736783274,-9.970735653027136,6.0199680837561385,1,21.4489392916292,79.76541157998665,"{""type"":""MultiPoint"",""coordinates"":[]}",PALAEOPROTEROZOIC,,SAUSAR,CHORBAOLI,QUARTZITE,,PALAEOPROTEROZOIC-QUARTZITE
1_555_0,28.258942,2329.0,1486.0,623.5,863.5,874.0,1323.5,2114.5,2379.5,2447.0,2543.0,41.23105625617661,272,0.4736525,2.7997711670480547,1.0121598147075854,0.951777686963629,1.5672947510094213,2.1050315,-16.62229858955953,-10.852854021026852,5.769444568532679,1,21.53436907514897,79.9837021940277,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE
1_556_0,227.15855,1884.0,1174.0,391.5,581.0,565.0,939.0,1624.5,1942.5,2221.5,2197.5,14.142135623730953,666,0.59447336,3.931858407079646,0.9724612736660928,0.8480756245779878,1.604770017035775,2.725969,-16.839925004606354,-9.974349514109544,6.865575490496809,1,21.973914743668647,80.46636699618512,"{""type"":""MultiPoint"",""coordinates"":[]}",PALAEOPROTEROZOIC,,SAUSAR,MANSAR,SCHIST,,PALAEOPROTEROZOIC-SCHIST
1_557_0,90.0,2876.5,2080.0,744.0,976.0,1140.5,1514.5,2161.5,2405.5,2542.0,2651.0,63.24555320336759,356,0.38058385,2.2288469969311704,1.1685450819672132,1.1315892997639654,1.3829326923076923,0.9982516,-17.235963334394555,-12.346856369951348,4.889106964443206,1,21.717086403938875,79.75166735613962,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE
1_558_0,114.87728,2762.0,2342.5,759.0,1054.0,1312.0,1567.5,2000.0,2120.5,2148.0,2393.0,22.360679774997894,621,0.2416185,1.6371951219512195,1.2447817836812145,1.2858472998137802,1.1790821771611526,6.585139,-15.43072974534002,-5.888776510394324,9.541953234945694,1,21.96609940069681,80.46636699618512,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE
1_559_0,132.8726,2378.0,1550.0,576.0,719.0,798.0,1175.0,1820.0,2057.0,2238.0,2334.0,63.24555320336759,308,0.4743083,2.8045112781954886,1.109874826147427,1.062555853440572,1.5341935483870968,4.082719,-14.97382692860702,-7.745260808202829,7.228566120404192,1,21.81841636798756,80.16722800657331,"{""type"":""MultiPoint"",""coordinates"":[]}",PALAEOPROTEROZOIC,,SAUSAR,MANSAR,PHYLLITE,,PALAEOPROTEROZOIC-PHYLLITE
1_560_0,245.10503,1398.0,1133.0,629.0,729.0,684.0,969.0,1276.0,1428.0,1430.0,1457.0,31.6227766016838,311,0.3528855,2.090643274853801,0.9382716049382716,0.9776223776223776,1.233892321270962,2.20221,-14.149494161039886,-6.151937394552091,7.997556766487795,1,21.85075571821586,80.22705580449568,"{""type"":""MultiPoint"",""coordinates"":[]}",PALAEOPROTEROZOIC,,SAUSAR,MANSAR,PHYLLITE,,PALAEOPROTEROZOIC-PHYLLITE
1_561_0,312.86633,864.0,721.0,559.0,574.0,566.0,707.0,801.0,826.0,747.0,824.0,41.23105625617661,313,0.13785225,1.3197879858657244,0.9860627177700348,1.1566265060240963,1.1983356449375866,4.0831985,-10.342976198668213,-4.061518296317035,6.281457902351177,1,21.84967773987492,80.22786428825138,"{""type"":""MultiPoint"",""coordinates"":[]}",PALAEOPROTEROZOIC,,SAUSAR,MANSAR,PHYLLITE,,PALAEOPROTEROZOIC-PHYLLITE
1_562_0,123.52033,1728.0,1166.5,771.5,917.5,891.0,1004.0,1499.5,1674.5,1770.0,1833.5,50.99019513592785,644,0.33032694,1.9865319865319864,0.971117166212534,0.976271186440678,1.4813544792113158,8.338274,-13.89726109951561,-6.049254677487739,7.848006422027871,1,21.973914743668647,80.46798396369653,"{""type"":""MultiPoint"",""coordinates"":[]}",PALAEOPROTEROZOIC,,SAUSAR,MANSAR,GONDITE/MANGANESE ORE,,PALAEOPROTEROZOIC-GONDITE-MANGANESE-ORE
1_563_0,344.92673,1680.0,919.0,410.0,550.0,460.0,925.0,1885.0,2152.0,2266.0,2446.0,44.7213595499958,633,0.66250914,4.926086956521739,0.8363636363636363,0.7413945278022948,1.8280739934711645,3.8364131,-16.89315038723271,-9.935358594961563,6.957791792271145,1,21.834316548516476,80.36719298881832,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE
1_564_0,47.070957,2040.0,1244.0,669.0,895.0,951.5,1380.5,2083.0,2334.5,2415.5,2580.5,41.23105625617661,275,0.43480843,2.538623226484498,1.0631284916201118,0.8445456427240737,1.639871382636656,1.3615139,-16.191176201100447,-9.480037937457697,6.71113826364275,1,21.533560591393258,79.98235472110152,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE
1_565_0,342.07068,1660.0,791.0,448.0,619.5,498.0,953.0,2036.0,2487.5,2500.5,2677.5,63.24555320336759,459,0.6678339,5.021084337349397,0.8038740920096852,0.6638672265546891,2.0986093552465235,18.792437,-15.242739986917869,-8.554119613903119,6.68862037301475,1,21.99843875092511,80.23271519078563,"{""type"":""MultiPoint"",""coordinates"":[]}",PALAEOPROTEROZOIC,,SAUSAR,MANSAR,BIOTITE SCHIST,,PALAEOPROTEROZOIC-BIOTITE-SCHIST
1_566_0,238.22186,2940.5,2448.0,1027.0,1216.25,1341.0,1637.75,2127.5,2433.5,2619.0,2661.6666666666665,50.0,337,0.32272726,1.953020134228188,1.1025693730729702,1.1227567773959526,1.201184640522876,3.5179255,-15.702443980418492,-6.4457961005931095,9.256647879825383,1,21.68232160244345,79.73253324058788,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE
1_567_0,-0.0,1520.0,732.0,385.0,515.5,418.0,854.5,1793.5,2062.0,2269.5,2293.5,0.0,444,0.6889302,5.429425837320574,0.8108632395732299,0.6697510464860101,2.076502732240437,1.8543341,-14.552269663964008,-8.088519728646101,6.463749935317907,1,22.000055718436524,80.2332541799561,"{""type"":""MultiPoint"",""coordinates"":[]}",PALAEOPROTEROZOIC,,SAUSAR,MANSAR,BIOTITE SCHIST,,PALAEOPROTEROZOIC-BIOTITE-SCHIST
1_568_0,312.9027,1432.75,899.5,500.3333333333333,585.0,562.6,859.5,1408.5,1592.5,1776.5,1751.0,14.142135623730953,329,0.5189603,3.157660860291504,0.9617094017094018,0.8065015479876161,1.592829349638688,1.3621867,-15.95311571172968,-9.093874560366764,6.859241151362916,1,21.666960411085007,79.66704605637557,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE
1_569_0,-0.0,3082.5,2716.0,1159.5,1417.5,1584.5,1907.5,2232.5,2383.0,2380.75,2557.75,14.142135623730953,338,0.200807,1.5025244556642474,1.1178130511463844,1.2947600546046414,1.134941089837997,3.7047918,-16.41726836898782,-6.717123449896077,9.700144919091745,1,21.68366907536963,79.73307222975835,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE
1_570_0,331.6637,1587.5,745.0,443.5,610.0,471.5,913.5,1927.0,2236.0,2511.0,2579.5,53.85164807134504,469,0.6838223,5.325556733828208,0.7729508196721312,0.6322182397451215,2.1308724832214767,20.195036,-16.136076846882183,-9.503477286905117,6.632599559977066,1,21.998708245510347,80.23379316912657,"{""type"":""MultiPoint"",""coordinates"":[]}",PALAEOPROTEROZOIC,,SAUSAR,MANSAR,BIOTITE SCHIST,,PALAEOPROTEROZOIC-BIOTITE-SCHIST
1_571_0,138.11446,2707.6666666666665,2588.5,1044.6666666666667,1282.2666666666669,1519.142857142857,1682.5,1834.0,1888.0,1971.857142857143,2035.25,22.360679774997894,328,0.12968041,1.2980063945834115,1.1847323935293157,1.3731555941944986,1.0460369583413818,7.432963,-15.828656652895098,-7.464112761118402,8.364543891776696,1,21.683938569954865,79.72498739220127,"{""type"":""MultiPoint"",""coordinates"":[]}",PALAEOPROTEROZOIC,,SAUSAR,MANSAR,SCHIST,,PALAEOPROTEROZOIC-SCHIST
1_572_0,72.77294,2752.5,1848.0,730.0,1018.5,1118.0,1558.5,2447.5,2728.5,2831.5,3005.5,22.360679774997894,275,0.43385237,2.532647584973166,1.0976926853215514,0.9720995938548472,1.489448051948052,3.1286187,-16.067513399542143,-9.449036888120602,6.618476511421541,1,21.53275210763755,79.98316320485722,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE
1_573_0,180.0,2814.5,1987.5,708.5,904.0,1095.0,1455.5,1941.0,2215.0,2292.0,2470.0,53.85164807134504,356,0.3534101,2.0931506849315067,1.211283185840708,1.2279668411867364,1.4161006289308176,2.7802885,-16.204520831770914,-10.157329236883344,6.04719159488757,1,21.71600842559793,79.74870291570203,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE
1_574_0,270.0,472.0,297.0,604.0,787.0,660.0,793.0,602.0,655.0,586.0,624.0,22.360679774997894,283,-0.05939005,0.8878787878787879,0.8386277001270648,0.8054607508532423,1.589225589225589,0.9964157,-28.069911171334148,-18.8581576691884,9.211753502145749,1,21.450556259140612,79.76702854749807,"{""type"":""MultiPoint"",""coordinates"":[]}",PALAEOPROTEROZOIC,,SAUSAR,CHORBAOLI,QUARTZITE,,PALAEOPROTEROZOIC-QUARTZITE
1_575_0,287.19144,1197.0,1188.0,720.0,760.0,786.0,874.0,915.0,917.0,907.0,926.0,22.360679774997894,307,0.07147076,1.153944020356234,1.0342105263157897,1.3197353914002206,1.0075757575757576,3.134894,-17.09348083715036,-9.136255883912938,7.957224953237421,1,21.84967773987492,80.22624732073997,"{""type"":""MultiPoint"",""coordinates"":[]}",PALAEOPROTEROZOIC,,SAUSAR,MANSAR,PHYLLITE,,PALAEOPROTEROZOIC-PHYLLITE
1_576_0,227.12733,1799.0,1077.0,465.0,626.0,593.0,1031.0,1655.0,1898.0,1994.0,2120.0,50.0,308,0.5415539,3.3625632377740304,0.9472843450479234,0.9022066198595788,1.670380687093779,1.3629557,-16.004359872174504,-9.190550118976326,6.8138097531981785,1,21.818146873402323,80.16668901740285,"{""type"":""MultiPoint"",""coordinates"":[]}",PALAEOPROTEROZOIC,,SAUSAR,MANSAR,PHYLLITE,,PALAEOPROTEROZOIC-PHYLLITE
1_577_0,180.0,3280.5,2438.0,712.0,1005.5,1250.5,1668.5,2195.0,2442.0,2571.0,2741.0,70.71067811865476,618,0.34554493,2.055977608956417,1.243659870711089,1.2759626604434071,1.3455701394585726,1.8543341,-18.38985883636301,-11.28575646502434,7.104102371338671,1,21.966907884452517,80.4647500286737,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE
1_578_0,-0.0,2907.5,2388.0,883.75,1114.3333333333333,1250.5,1743.75,2252.0,2442.0,2563.5,2671.5,22.360679774997894,338,0.344258,2.049980007996801,1.122195632665271,1.1341915350107274,1.2175460636515911,1.8543341,-14.393756885071053,-7.254974545214623,7.13878233985643,1,21.68366907536963,79.73280273517311,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE
1_579_0,155.19626,1893.0,1103.5,327.5,511.5,451.0,892.0,1763.0,2126.5,2216.0,2378.0,10.0,666,0.6617923,4.913525498891352,0.8817204301075269,0.8542418772563177,1.715450838241957,7.1154227,-14.505457555642089,-8.185234860575246,6.320222695066841,1,21.973914743668647,80.46663649077036,"{""type"":""MultiPoint"",""coordinates"":[]}",PALAEOPROTEROZOIC,,SAUSAR,MANSAR,SCHIST,,PALAEOPROTEROZOIC-SCHIST
1_580_0,15.034852,2268.0,1206.0,530.0,760.0,680.0,1272.0,2147.0,2558.0,2617.0,2816.0,60.82762530298219,293,0.5875038,3.848529411764706,0.8947368421052632,0.8666411922048147,1.8805970149253728,3.8357234,-15.333066457685137,-8.436292844814592,6.896773612870545,1,21.44840030245873,79.76648955832759,"{""type"":""MultiPoint"",""coordinates"":[]}",PALAEOPROTEROZOIC,,SAUSAR,CHORBAOLI,QUARTZITE,,PALAEOPROTEROZOIC-QUARTZITE
1_581_0,10.178654,1708.0,892.0,454.0,610.0,554.0,1017.0,2310.0,2717.0,2890.0,2926.0,53.85164807134504,687,0.67828107,5.216606498194946,0.9081967213114754,0.5910034602076124,1.9147982062780269,11.164382,-14.18589065200333,-7.2657791572943164,6.920111494709014,1,21.83189109724935,80.36611501047737,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE
1_582_0,203.336,1477.5,669.0,354.5,480.0,373.5,798.0,1725.0,2061.0,2181.0,2357.5,41.23105625617661,441,0.70757484,5.839357429718875,0.778125,0.6774415405777167,2.208520179372197,5.037585,-15.652268686896946,-7.831858710239832,7.820409976657114,1,21.999786223851288,80.23217620161516,"{""type"":""MultiPoint"",""coordinates"":[]}",PALAEOPROTEROZOIC,,SAUSAR,MANSAR,BIOTITE SCHIST,,PALAEOPROTEROZOIC-BIOTITE-SCHIST
1_583_0,47.070847,2507.5,1622.0,725.0,975.5,967.5,1433.0,2422.5,2755.0,2930.0,3033.0,22.360679774997894,275,0.5035279,3.0284237726098198,0.9917990773962072,0.85580204778157,1.5459309494451294,1.3615111,-15.644122233106438,-9.002087244204368,6.64203498890207,1,21.533021602222785,79.982893710272,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE
1_584_0,270.0,1261.0,991.0,681.0,754.0,731.0,926.0,1189.0,1321.0,1220.0,1318.0,64.03124237432849,318,0.2506407,1.6689466484268125,0.9694960212201592,1.0336065573770492,1.272452068617558,9.893173,-17.0952647364109,-8.759328409738782,8.335936326672119,1,21.848599761533976,80.22786428825138,"{""type"":""MultiPoint"",""coordinates"":[]}",PALAEOPROTEROZOIC,,SAUSAR,MANSAR,PHYLLITE,,PALAEOPROTEROZOIC-PHYLLITE
1_585_0,19.704258,2375.0,1283.0,508.0,768.0,677.0,1276.0,2312.0,2657.0,2760.0,2949.0,58.30951894845301,293,0.6060518,4.0768094534711965,0.8815104166666666,0.8605072463768116,1.8511301636788775,2.9529154,-14.712249782769824,-9.273025254856847,5.439224527912977,1,21.44866979704396,79.76595056915713,"{""type"":""MultiPoint"",""coordinates"":[]}",PALAEOPROTEROZOIC,,SAUSAR,CHORBAOLI,QUARTZITE,,PALAEOPROTEROZOIC-QUARTZITE
1_586_0,160.24327,2064.0,1131.0,454.0,676.0,599.0,1187.0,2133.0,2413.0,2494.0,2691.0,50.0,352,0.61267376,4.163606010016695,0.886094674556213,0.8275862068965517,1.8249336870026525,11.662242,-12.815842045173827,-6.8419653379693335,5.973876707204494,1,21.86449994206289,79.98208522651628,"{""type"":""MultiPoint"",""coordinates"":[]}",ARCHAEAN,,TIRODI GNEISSIC COMPLEX,,GNEISS/MIGMATITE,,ARCHAEAN-GNEISS-MIGMATITE
